symbol,search_date,prediction_date,days_diff,model_type,decision,confidence,predicted_sign,actual_sign,correct,weighted_score,crowd_count
TGT,2024-08-20,2024-09-11,15,crowd_aggregate,up,94.3771085842809,1,1.0,1,94.3771085842809,26
TGT,2024-08-20,2024-10-02,30,crowd_aggregate,up,97.33727810650888,1,1.0,1,97.33727810650888,26
TGT,2024-11-19,2024-11-20,1,crowd_aggregate,up,100.0,1,-1.0,0,-100.0,26
TGT,2024-11-19,2024-11-22,3,crowd_aggregate,up,100.0,1,-1.0,0,-100.0,26
TGT,2024-11-19,2024-11-29,7,crowd_aggregate,up,100.0,1,-1.0,0,-100.0,26
TGT,2024-11-19,2024-12-11,15,crowd_aggregate,up,96.75894665766374,1,-1.0,0,-96.75894665766374,26
TGT,2024-11-19,2025-01-03,30,crowd_aggregate,up,94.06270364202447,1,-1.0,0,-94.06270364202447,26
TGT,2025-04-02,2025-04-03,1,crowd_aggregate,down,88.19163292847503,-1,-1.0,1,88.19163292847503,26
TGT,2025-04-02,2025-04-07,3,crowd_aggregate,down,87.73507767784137,-1,-1.0,1,87.73507767784137,26
TGT,2025-04-02,2025-04-11,7,crowd_aggregate,down,75.00383376782702,-1,-1.0,1,75.00383376782702,26
TGT,2025-04-02,2025-04-23,15,crowd_aggregate,down,69.33218687302953,-1,-1.0,1,69.33218687302953,26
TGT,2025-04-02,2025-05-14,30,crowd_aggregate,down,70.15915119363395,-1,-1.0,1,70.15915119363395,26
TGT,2025-04-08,2025-04-09,1,crowd_aggregate,down,100.0,-1,1.0,0,-100.0,26
TGT,2025-04-08,2025-04-11,3,crowd_aggregate,down,100.0,-1,1.0,0,-100.0,26
TGT,2025-04-08,2025-04-17,7,crowd_aggregate,down,100.0,-1,1.0,0,-100.0,26
TGT,2025-04-08,2025-04-29,15,crowd_aggregate,down,100.0,-1,1.0,0,-100.0,26
TGT,2025-04-08,2025-05-20,30,crowd_aggregate,down,96.63322335196283,-1,1.0,0,-96.63322335196283,26
TMUS,2025-04-24,2025-04-25,1,crowd_aggregate,down,100.0,-1,-1.0,1,100.0,26
TMUS,2025-04-24,2025-04-29,3,crowd_aggregate,down,88.65069356872635,-1,-1.0,1,88.65069356872635,26
TMUS,2025-04-24,2025-05-05,7,crowd_aggregate,up,100.0,1,-1.0,0,-100.0,26
TMUS,2025-04-24,2025-05-15,15,crowd_aggregate,up,100.0,1,-1.0,0,-100.0,26
TMUS,2025-04-24,2025-06-06,30,crowd_aggregate,up,100.0,1,-1.0,0,-100.0,26
TSLA,2024-01-24,2024-01-25,1,crowd_aggregate,down,100.0,-1,-1.0,1,100.0,26
TSLA,2024-01-24,2024-01-29,3,crowd_aggregate,down,96.42324888226528,-1,-1.0,1,96.42324888226528,26
TSLA,2024-01-24,2024-02-02,7,crowd_aggregate,down,66.08271865121179,-1,-1.0,1,66.08271865121179,26
TSLA,2024-01-24,2024-02-14,15,crowd_aggregate,up,67.62166405023548,1,-1.0,0,-67.62166405023548,26
TSLA,2024-01-24,2024-03-07,30,crowd_aggregate,up,72.12478075670258,1,-1.0,0,-72.12478075670258,26
TSLA,2024-04-23,2024-04-24,1,crowd_aggregate,up,100.0,1,1.0,1,100.0,26
TSLA,2024-04-23,2024-04-26,3,crowd_aggregate,up,100.0,1,1.0,1,100.0,26
TSLA,2024-04-23,2024-05-02,7,crowd_aggregate,up,86.58318425760287,1,1.0,1,86.58318425760287,26
TSLA,2024-04-23,2024-05-14,15,crowd_aggregate,up,87.65182186234817,1,1.0,1,87.65182186234817,26
TSLA,2024-04-23,2024-06-05,30,crowd_aggregate,up,94.91076881319128,1,1.0,1,94.91076881319128,26
TSLA,2024-07-01,2024-07-02,1,crowd_aggregate,up,100.0,1,1.0,1,100.0,26
TSLA,2024-07-01,2024-07-05,3,crowd_aggregate,up,100.0,1,1.0,1,100.0,26
TSLA,2024-07-01,2024-07-11,7,crowd_aggregate,up,100.0,1,1.0,1,100.0,26
TSLA,2024-07-01,2024-07-23,15,crowd_aggregate,up,97.39769696181119,1,1.0,1,97.39769696181119,26
TSLA,2024-07-01,2024-08-13,30,crowd_aggregate,up,97.54884795854052,1,-1.0,0,-97.54884795854052,26
TSLA,2024-07-23,2024-07-24,1,crowd_aggregate,down,100.0,-1,-1.0,1,100.0,26
TSLA,2024-07-23,2024-07-26,3,crowd_aggregate,down,92.84223083805547,-1,-1.0,1,92.84223083805547,26
TSLA,2024-07-23,2024-08-01,7,crowd_aggregate,up,53.30355970051228,1,-1.0,0,-53.30355970051228,26
TSLA,2024-07-23,2024-08-13,15,crowd_aggregate,up,92.97423887587823,1,-1.0,0,-92.97423887587823,26
TSLA,2024-07-23,2024-09-04,30,crowd_aggregate,up,100.0,1,-1.0,0,-100.0,26
TSLA,2024-10-23,2024-10-24,1,crowd_aggregate,up,100.0,1,1.0,1,100.0,26
TSLA,2024-10-23,2024-10-28,3,crowd_aggregate,up,100.0,1,1.0,1,100.0,26
TSLA,2024-10-23,2024-11-01,7,crowd_aggregate,up,100.0,1,1.0,1,100.0,26
TSLA,2024-10-23,2024-11-14,15,crowd_aggregate,up,100.0,1,1.0,1,100.0,26
TSLA,2024-10-23,2024-12-06,30,crowd_aggregate,up,100.0,1,1.0,1,100.0,26
TSLA,2024-11-05,2024-11-06,1,crowd_aggregate,up,100.0,1,1.0,1,100.0,26
TSLA,2024-11-05,2024-11-08,3,crowd_aggregate,up,70.07351506082883,1,1.0,1,70.07351506082883,26
TSLA,2024-11-05,2024-11-15,7,crowd_aggregate,down,92.60355029585799,-1,1.0,0,-92.60355029585799,26
TSLA,2024-11-05,2024-11-27,15,crowd_aggregate,down,92.78846153846155,-1,1.0,0,-92.78846153846155,26
TSLA,2024-11-05,2024-12-19,30,crowd_aggregate,down,96.26257135091058,-1,1.0,0,-96.26257135091058,26
TSLA,2025-04-08,2025-04-09,1,crowd_aggregate,down,100.0,-1,1.0,0,-100.0,26
TSLA,2025-04-08,2025-04-11,3,crowd_aggregate,down,96.59463810290384,-1,1.0,0,-96.59463810290384,26
TSLA,2025-04-08,2025-04-17,7,crowd_aggregate,up,63.57388316151202,1,1.0,1,63.57388316151202,26
TSLA,2025-04-08,2025-04-29,15,crowd_aggregate,up,96.02309172546504,1,1.0,1,96.02309172546504,26
TSLA,2025-04-08,2025-05-20,30,crowd_aggregate,up,100.0,1,1.0,1,100.0,26
TSLA,2025-06-04,2025-06-05,1,crowd_aggregate,down,85.32917660003669,-1,-1.0,1,85.32917660003669,26
TSLA,2025-06-04,2025-06-09,3,crowd_aggregate,down,88.68763902129012,-1,-1.0,1,88.68763902129012,26
TSLA,2025-06-04,2025-06-13,7,crowd_aggregate,up,96.4555004188954,1,-1.0,0,-96.4555004188954,26
TSLA,2025-06-04,2025-06-26,15,crowd_aggregate,up,90.32008260196179,1,-1.0,0,-90.32008260196179,26
TSLA,2025-06-04,2025-07-18,30,crowd_aggregate,up,75.58239292549331,1,-1.0,0,-75.58239292549331,26
TXN,2025-04-08,2025-04-09,1,crowd_aggregate,down,100.0,-1,1.0,0,-100.0,26
TXN,2025-04-08,2025-04-11,3,crowd_aggregate,down,100.0,-1,1.0,0,-100.0,26
TXN,2025-04-08,2025-04-17,7,crowd_aggregate,down,100.0,-1,1.0,0,-100.0,26
TXN,2025-04-08,2025-04-29,15,crowd_aggregate,down,100.0,-1,1.0,0,-100.0,26
TXN,2025-04-08,2025-05-20,30,crowd_aggregate,down,100.0,-1,1.0,0,-100.0,26
TXN,2025-07-22,2025-07-23,1,crowd_aggregate,down,100.0,-1,-1.0,1,100.0,26
TXN,2025-07-22,2025-07-25,3,crowd_aggregate,down,100.0,-1,-1.0,1,100.0,26
TXN,2025-07-22,2025-07-31,7,crowd_aggregate,down,85.02296897615003,-1,-1.0,1,85.02296897615003,26
TXN,2025-07-22,2025-08-12,15,crowd_aggregate,down,58.07142363749396,-1,-1.0,1,58.07142363749396,26
TXN,2025-07-22,2025-09-03,30,crowd_aggregate,up,64.79602402153655,1,-1.0,0,-64.79602402153655,26
UBER,2024-02-13,2024-02-14,1,crowd_aggregate,up,53.6862578253206,1,1.0,1,53.6862578253206,26
UBER,2024-02-13,2024-02-16,3,crowd_aggregate,down,52.551358515573234,-1,1.0,0,-52.551358515573234,26
UBER,2024-02-13,2024-02-23,7,crowd_aggregate,up,63.93355833498776,1,1.0,1,63.93355833498776,26
UBER,2024-02-13,2024-03-06,15,crowd_aggregate,up,86.60116123269317,1,1.0,1,86.60116123269317,26
UBER,2024-02-13,2024-03-27,30,crowd_aggregate,up,83.92380490172289,1,1.0,1,83.92380490172289,26
UBER,2024-08-05,2024-08-06,1,crowd_aggregate,up,89.32953939178374,1,1.0,1,89.32953939178374,26
UBER,2024-08-05,2024-08-08,3,crowd_aggregate,up,90.7839764069796,1,1.0,1,90.7839764069796,26
UBER,2024-08-05,2024-08-14,7,crowd_aggregate,up,97.46128458999746,1,1.0,1,97.46128458999746,26
UBER,2024-08-05,2024-08-26,15,crowd_aggregate,up,88.37904243309649,1,1.0,1,88.37904243309649,26
UBER,2024-08-05,2024-09-17,30,crowd_aggregate,up,88.02354229400493,1,1.0,1,88.02354229400493,26
UNH,2025-04-16,2025-04-17,1,crowd_aggregate,up,100.0,1,-1.0,0,-100.0,26
UNH,2025-04-16,2025-04-21,3,crowd_aggregate,up,100.0,1,-1.0,0,-100.0,26
UNH,2025-04-16,2025-04-25,7,crowd_aggregate,up,100.0,1,-1.0,0,-100.0,26
UNH,2025-04-16,2025-05-07,15,crowd_aggregate,up,100.0,1,-1.0,0,-100.0,26
UNH,2025-04-16,2025-05-29,30,crowd_aggregate,up,100.0,1,-1.0,0,-100.0,26
UNH,2025-05-12,2025-05-13,1,crowd_aggregate,down,100.0,-1,-1.0,1,100.0,26
UNH,2025-05-12,2025-05-15,3,crowd_aggregate,down,100.0,-1,-1.0,1,100.0,26
UNH,2025-05-12,2025-05-21,7,crowd_aggregate,down,100.0,-1,-1.0,1,100.0,26
UNH,2025-05-12,2025-06-03,15,crowd_aggregate,down,100.0,-1,-1.0,1,100.0,26
UNH,2025-05-12,2025-06-25,30,crowd_aggregate,down,97.07965247864496,-1,-1.0,1,97.07965247864496,26
UNH,2025-05-14,2025-05-15,1,crowd_aggregate,down,60.05917159763313,-1,-1.0,1,60.05917159763313,26
UNH,2025-05-14,2025-05-19,3,crowd_aggregate,down,57.33935809688351,-1,1.0,0,-57.33935809688351,26
UNH,2025-05-14,2025-05-23,7,crowd_aggregate,up,71.93754728660844,1,-1.0,0,-71.93754728660844,26
UNH,2025-05-14,2025-06-05,15,crowd_aggregate,up,96.32533072023519,1,-1.0,0,-96.32533072023519,26
UNH,2025-05-14,2025-06-27,30,crowd_aggregate,up,97.66477902971569,1,1.0,1,97.66477902971569,26
UPS,2025-01-29,2025-01-30,1,crowd_aggregate,down,92.88635959452249,-1,-1.0,1,92.88635959452249,26
UPS,2025-01-29,2025-02-03,3,crowd_aggregate,down,91.99211531353949,-1,-1.0,1,91.99211531353949,26
UPS,2025-01-29,2025-02-07,7,crowd_aggregate,down,83.48131323559778,-1,-1.0,1,83.48131323559778,26
UPS,2025-01-29,2025-02-20,15,crowd_aggregate,up,52.52647288749912,1,-1.0,0,-52.52647288749912,26
UPS,2025-01-29,2025-03-13,30,crowd_aggregate,up,56.6380402646769,1,-1.0,0,-56.6380402646769,26
WFC,2024-11-05,2024-11-06,1,crowd_aggregate,down,100.0,-1,1.0,0,-100.0,26
WFC,2024-11-05,2024-11-08,3,crowd_aggregate,down,100.0,-1,1.0,0,-100.0,26
WFC,2024-11-05,2024-11-15,7,crowd_aggregate,down,100.0,-1,1.0,0,-100.0,25
WFC,2024-11-05,2024-11-27,15,crowd_aggregate,down,73.84320660182729,-1,1.0,0,-73.84320660182729,26
WFC,2024-11-05,2024-12-19,30,crowd_aggregate,down,61.31310096153846,-1,1.0,0,-61.31310096153846,26
